month,state,city,operator,revenue_crore,ARPU,data_revenue_perc,voice_revenue_perc
2024-04,Maharashtra,Pune,MTNL,0.35,105.27,56.55,23.85
2024-04,Maharashtra,Nagpur,Jio,5.21,182.22,61.58,34.48
2024-04,Maharashtra,Nagpur,Airtel,4.39,210.4,56.24,15.84
2024-04,Maharashtra,Nagpur,Vi,5.4,151.67,75.82,22.36
2024-04,Maharashtra,Nagpur,BSNL,2.11,98.23,67.07,23.09
2024-04,Maharashtra,Nagpur,MTNL,0.43,85.42,63.47,31.25
2024-04,Maharashtra,Nashik,Jio,5.76,186.59,57.4,24.93
2024-04,Maharashtra,Nashik,Airtel,12.26,214.99,74.93,31.48
2024-04,Maharashtra,Nashik,Vi,5.46,153.44,66.12,18.36
2024-04,Maharashtra,Nashik,BSNL,1.16,86.92,64.8,28.17
2024-04,Maharashtra,Nashik,MTNL,0.46,99.71,62.9,26.91
2024-04,Maharashtra,Aurangabad,Jio,10.18,172.52,59.47,32.01
2024-04,Maharashtra,Aurangabad,Airtel,5.68,207.05,71.7,26.08
2024-04,Maharashtra,Aurangabad,Vi,5.0,145.16,66.33,18.04
2024-04,Maharashtra,Aurangabad,BSNL,0.91,98.89,79.2,23.84
2024-04,Maharashtra,Aurangabad,MTNL,0.66,101.85,59.69,30.16
2024-04,Maharashtra,Solapur,Jio,10.48,178.68,61.43,19.82
2024-04,Maharashtra,Solapur,Airtel,11.88,208.72,70.34,16.29
2024-04,Maharashtra,Solapur,Vi,4.39,162.02,70.59,22.07
2024-04,Maharashtra,Solapur,BSNL,1.28,91.68,57.04,31.89
2024-04,Maharashtra,Solapur,MTNL,0.83,100.34,59.84,28.27
2024-04,Maharashtra,Amravati,Jio,10.43,176.96,63.34,18.15
2024-04,Maharashtra,Amravati,Airtel,4.82,222.19,74.04,17.04
2024-04,Maharashtra,Amravati,Vi,2.12,160.54,67.72,18.76
2024-04,Maharashtra,Amravati,BSNL,1.47,101.0,55.39,27.56
2024-04,Maharashtra,Amravati,MTNL,0.92,93.35,65.83,23.22
2024-04,Maharashtra,Kolhapur,Jio,12.65,183.62,69.67,28.39
2024-04,Maharashtra,Kolhapur,Airtel,13.63,216.61,75.94,33.55
2024-04,Maharashtra,Kolhapur,Vi,2.45,150.3,60.08,32.16
2024-04,Maharashtra,Kolhapur,BSNL,1.95,99.92,56.57,21.36
2024-04,Maharashtra,Kolhapur,MTNL,0.49,102.03,70.6,25.85
2024-04,Maharashtra,Thane,Jio,13.02,177.88,61.42,32.9
2024-04,Maharashtra,Thane,Airtel,4.45,211.23,75.84,30.83
2024-04,Maharashtra,Thane,Vi,4.76,164.93,72.79,33.14
2024-04,Maharashtra,Thane,BSNL,0.65,78.83,58.13,32.4
2024-04,Maharashtra,Thane,MTNL,0.41,96.89,58.54,23.91
2024-04,Maharashtra,Navi Mumbai,Jio,12.79,194.47,76.28,30.38
2024-04,Maharashtra,Navi Mumbai,Airtel,10.27,196.85,67.97,29.53
2024-04,Maharashtra,Navi Mumbai,Vi,3.75,154.53,58.15,33.1
2024-04,Maharashtra,Navi Mumbai,BSNL,1.56,86.24,60.18,22.38
2024-04,Maharashtra,Navi Mumbai,MTNL,0.48,106.12,60.15,20.21
2024-04,Karnataka,Bengaluru,Jio,5.88,187.24,59.38,28.84
2024-04,Karnataka,Bengaluru,Airtel,3.73,222.23,71.82,26.73
2024-04,Karnataka,Bengaluru,Vi,2.69,149.87,60.25,31.68
2024-04,Karnataka,Bengaluru,BSNL,0.86,75.67,62.97,32.63
2024-04,Karnataka,Bengaluru,MTNL,0.57,94.98,78.1,21.69
2024-04,Karnataka,Mysuru,Jio,7.65,196.41,57.7,17.08
2024-04,Karnataka,Mysuru,Airtel,5.54,219.52,67.38,32.82
2024-04,Karnataka,Mysuru,Vi,1.41,167.11,64.34,32.9
2024-04,Karnataka,Mysuru,BSNL,1.32,99.6,57.55,27.42
2024-04,Karnataka,Mysuru,MTNL,0.26,97.46,74.35,21.24
2024-04,Karnataka,Hubli,Jio,4.82,188.62,57.11,25.5
2024-04,Karnataka,Hubli,Airtel,2.6,204.2,59.96,27.38
2024-04,Karnataka,Hubli,Vi,1.14,143.04,78.6,17.15
2024-04,Karnataka,Hubli,BSNL,0.51,86.28,78.48,24.62
2024-04,Karnataka,Hubli,MTNL,0.48,83.33,74.52,33.02
2024-04,Karnataka,Mangaluru,Jio,2.73,191.17,68.76,22.68
2024-04,Karnataka,Mangaluru,Airtel,6.33,217.46,73.13,18.61
2024-04,Karnataka,Mangaluru,Vi,2.22,153.11,79.52,15.38
2024-04,Karnataka,Mangaluru,BSNL,0.54,99.48,57.01,21.56
2024-04,Karnataka,Mangaluru,MTNL,0.54,101.02,70.7,30.49
2024-04,Karnataka,Belagavi,Jio,6.29,176.97,70.95,28.09
2024-04,Karnataka,Belagavi,Airtel,3.72,212.83,77.86,34.52
2024-04,Karnataka,Belagavi,Vi,2.36,160.68,68.43,17.17
2024-04,Karnataka,Belagavi,BSNL,1.42,85.9,68.69,26.21
2024-04,Karnataka,Belagavi,MTNL,0.7,108.62,69.22,20.38
2024-04,Karnataka,Kalaburagi,Jio,7.63,173.51,78.0,24.89
2024-04,Karnataka,Kalaburagi,Airtel,5.86,197.84,64.19,18.16
2024-04,Karnataka,Kalaburagi,Vi,1.81,167.57,72.78,23.59
2024-04,Karnataka,Kalaburagi,BSNL,1.3,99.84,58.08,23.99
2024-04,Karnataka,Kalaburagi,MTNL,0.48,87.79,68.62,21.8
2024-04,Karnataka,Davanagere,Jio,2.96,179.88,60.35,29.27
2024-04,Karnataka,Davanagere,Airtel,4.63,213.3,75.9,24.69
2024-04,Karnataka,Davanagere,Vi,3.45,163.83,76.2,32.0
2024-04,Karnataka,Davanagere,BSNL,1.3,95.37,74.42,18.38
2024-04,Karnataka,Davanagere,MTNL,0.2,89.01,59.73,30.57
2024-04,Karnataka,Ballari,Jio,7.34,198.41,77.15,21.36
2024-04,Karnataka,Ballari,Airtel,4.67,220.37,77.35,30.96
2024-04,Karnataka,Ballari,Vi,3.72,169.51,64.96,17.2
2024-04,Karnataka,Ballari,BSNL,1.15,101.23,76.45,22.74
2024-04,Karnataka,Ballari,MTNL,0.16,80.87,71.76,17.29
2024-04,Karnataka,Tumkur,Jio,5.32,192.36,69.08,31.02
2024-04,Karnataka,Tumkur,Airtel,4.76,202.59,73.24,33.37
2024-04,Karnataka,Tumkur,Vi,2.69,148.71,78.78,27.98
2024-04,Karnataka,Tumkur,BSNL,1.63,101.78,78.23,30.17
2024-04,Karnataka,Tumkur,MTNL,0.22,96.56,60.57,20.12
2024-04,Karnataka,Udupi,Jio,2.74,171.0,62.37,16.81
2024-04,Karnataka,Udupi,Airtel,2.44,200.09,65.41,31.43
2024-04,Karnataka,Udupi,Vi,3.85,164.37,73.64,19.89
2024-04,Karnataka,Udupi,BSNL,1.32,96.07,68.58,31.14
2024-04,Karnataka,Udupi,MTNL,0.4,82.14,67.0,31.1
2024-04,Tamil Nadu,Chennai,Jio,3.99,173.84,68.97,33.94
2024-04,Tamil Nadu,Chennai,Airtel,7.66,197.5,60.13,17.11
2024-04,Tamil Nadu,Chennai,Vi,3.01,151.84,75.68,27.69
2024-04,Tamil Nadu,Chennai,BSNL,0.8,89.75,62.31,30.41
2024-04,Tamil Nadu,Chennai,MTNL,0.24,83.42,72.99,34.22
2024-04,Tamil Nadu,Coimbatore,Jio,6.87,173.61,60.98,15.52
2024-04,Tamil Nadu,Coimbatore,Airtel,6.67,219.97,55.6,32.91
2024-04,Tamil Nadu,Coimbatore,Vi,3.61,156.07,65.59,18.7
2024-04,Tamil Nadu,Coimbatore,BSNL,0.8,88.97,62.42,27.88
2024-04,Tamil Nadu,Coimbatore,MTNL,0.36,82.82,68.67,29.2
2024-04,Tamil Nadu,Madurai,Jio,9.68,188.99,79.81,33.75
2024-04,Tamil Nadu,Madurai,Airtel,8.0,217.92,55.89,25.67
2024-04,Tamil Nadu,Madurai,Vi,2.58,159.91,64.62,25.85
2024-04,Tamil Nadu,Madurai,BSNL,0.87,102.2,64.98,28.06
2024-04,Tamil Nadu,Madurai,MTNL,0.6,85.58,71.65,22.05
2024-04,Tamil Nadu,Tiruchirappalli,Jio,4.93,191.67,74.36,16.41
2024-04,Tamil Nadu,Tiruchirappalli,Airtel,4.45,207.8,75.42,30.05
2024-04,Tamil Nadu,Tiruchirappalli,Vi,3.52,165.26,74.88,23.78
2024-04,Tamil Nadu,Tiruchirappalli,BSNL,0.5,95.34,77.02,28.7
2024-04,Tamil Nadu,Tiruchirappalli,MTNL,0.7,105.98,62.16,20.46
2024-04,Tamil Nadu,Salem,Jio,4.22,193.99,57.77,15.3
2024-04,Tamil Nadu,Salem,Airtel,3.18,203.95,75.04,24.69
2024-04,Tamil Nadu,Salem,Vi,2.98,147.58,56.76,29.52
2024-04,Tamil Nadu,Salem,BSNL,0.44,90.04,62.98,30.0
2024-04,Tamil Nadu,Salem,MTNL,0.67,85.64,77.42,30.56
2024-04,Tamil Nadu,Tirunelveli,Jio,4.97,172.36,62.45,17.75
2024-04,Tamil Nadu,Tirunelveli,Airtel,3.89,224.99,62.88,32.6
2024-04,Tamil Nadu,Tirunelveli,Vi,2.5,144.33,79.39,19.95
2024-04,Tamil Nadu,Tirunelveli,BSNL,0.57,96.09,70.02,21.78
2024-04,Tamil Nadu,Tirunelveli,MTNL,0.46,100.99,62.47,25.92
2024-04,Tamil Nadu,Tiruppur,Jio,8.4,174.19,73.77,25.9
2024-04,Tamil Nadu,Tiruppur,Airtel,9.26,206.01,70.86,20.7
2024-04,Tamil Nadu,Tiruppur,Vi,3.43,164.2,58.18,17.28
2024-04,Tamil Nadu,Tiruppur,BSNL,0.92,103.14,71.59,15.73
2024-04,Tamil Nadu,Tiruppur,MTNL,0.33,96.7,58.49,30.47
2024-04,Tamil Nadu,Vellore,Jio,8.56,194.29,55.28,20.7
2024-04,Tamil Nadu,Vellore,Airtel,7.59,205.83,73.89,27.56
2024-04,Tamil Nadu,Vellore,Vi,2.69,163.67,68.55,16.29
2024-04,Tamil Nadu,Vellore,BSNL,0.97,87.81,70.29,22.56
2024-04,Tamil Nadu,Vellore,MTNL,0.3,87.15,58.35,29.02
2024-04,Tamil Nadu,Erode,Jio,7.23,188.68,68.28,22.35
2024-04,Tamil Nadu,Erode,Airtel,9.85,218.06,66.0,23.18
2024-04,Tamil Nadu,Erode,Vi,3.14,144.88,68.95,34.76
2024-04,Tamil Nadu,Erode,BSNL,0.83,92.53,69.07,34.69
2024-04,Tamil Nadu,Erode,MTNL,0.28,101.7,63.58,20.97
2024-04,Tamil Nadu,Thoothukudi,Jio,7.76,195.7,75.25,18.52
2024-04,Tamil Nadu,Thoothukudi,Airtel,3.13,222.24,64.37,15.28
2024-04,Tamil Nadu,Thoothukudi,Vi,4.07,145.53,56.96,17.91
2024-04,Tamil Nadu,Thoothukudi,BSNL,1.54,102.75,65.17,16.38
2024-04,Tamil Nadu,Thoothukudi,MTNL,0.51,103.55,63.08,22.22
2024-04,Uttar Pradesh,Lucknow,Jio,10.75,185.16,75.45,30.43
2024-04,Uttar Pradesh,Lucknow,Airtel,13.03,218.01,73.94,28.55
2024-04,Uttar Pradesh,Lucknow,Vi,4.99,166.04,68.02,29.03
2024-04,Uttar Pradesh,Lucknow,BSNL,2.0,79.98,78.4,20.93
2024-04,Uttar Pradesh,Lucknow,MTNL,0.34,98.33,74.15,26.19
2024-04,Uttar Pradesh,Kanpur,Jio,5.95,190.21,75.24,20.12
2024-04,Uttar Pradesh,Kanpur,Airtel,11.23,215.54,71.34,16.0
2024-04,Uttar Pradesh,Kanpur,Vi,6.18,162.26,66.87,23.18
2024-04,Uttar Pradesh,Kanpur,BSNL,2.42,85.28,73.88,28.97
2024-04,Uttar Pradesh,Kanpur,MTNL,0.69,107.77,70.75,28.72
2024-04,Uttar Pradesh,Agra,Jio,9.98,199.89,65.0,16.69
2024-04,Uttar Pradesh,Agra,Airtel,9.41,197.95,59.28,16.46
2024-04,Uttar Pradesh,Agra,Vi,7.33,168.95,63.13,30.8
2024-04,Uttar Pradesh,Agra,BSNL,1.82,101.18,60.59,17.6
2024-04,Uttar Pradesh,Agra,MTNL,0.89,84.22,64.61,28.87
2024-04,Uttar Pradesh,Varanasi,Jio,8.89,186.16,58.1,21.67
2024-04,Uttar Pradesh,Varanasi,Airtel,14.18,220.21,55.71,17.81
2024-04,Uttar Pradesh,Varanasi,Vi,3.67,162.68,71.09,26.25
2024-04,Uttar Pradesh,Varanasi,BSNL,0.82,94.56,78.28,15.42
2024-04,Uttar Pradesh,Varanasi,MTNL,0.42,80.24,79.84,16.45
2024-04,Uttar Pradesh,Prayagraj,Jio,6.34,196.24,57.73,30.58
2024-04,Uttar Pradesh,Prayagraj,Airtel,13.95,220.4,61.03,32.6
2024-04,Uttar Pradesh,Prayagraj,Vi,3.24,142.16,66.58,16.35
2024-04,Uttar Pradesh,Prayagraj,BSNL,1.86,92.4,79.8,27.43
2024-04,Uttar Pradesh,Prayagraj,MTNL,0.97,91.93,63.37,25.66
2024-04,Uttar Pradesh,Meerut,Jio,7.39,171.66,68.2,29.05
2024-04,Uttar Pradesh,Meerut,Airtel,12.59,197.97,77.5,20.62
2024-04,Uttar Pradesh,Meerut,Vi,2.83,162.96,68.09,30.95
2024-04,Uttar Pradesh,Meerut,BSNL,0.7,86.59,68.5,31.89
2024-04,Uttar Pradesh,Meerut,MTNL,0.28,83.25,75.23,20.34
2024-04,Uttar Pradesh,Ghaziabad,Jio,4.99,180.93,57.42,27.29
2024-04,Uttar Pradesh,Ghaziabad,Airtel,7.45,211.57,66.32,22.76
2024-04,Uttar Pradesh,Ghaziabad,Vi,6.49,160.85,74.13,15.09
2024-04,Uttar Pradesh,Ghaziabad,BSNL,1.34,77.99,76.29,19.74
2024-04,Uttar Pradesh,Ghaziabad,MTNL,0.44,106.37,56.82,33.27
2024-04,Uttar Pradesh,Noida,Jio,9.15,174.86,63.15,17.95
2024-04,Uttar Pradesh,Noida,Airtel,15.61,213.96,71.45,22.07
2024-04,Uttar Pradesh,Noida,Vi,2.6,161.35,69.5,24.39
2024-04,Uttar Pradesh,Noida,BSNL,2.07,85.8,57.96,25.66
2024-04,Uttar Pradesh,Noida,MTNL,0.53,105.63,61.61,28.21
2024-04,Uttar Pradesh,Bareilly,Jio,7.82,193.18,64.0,29.8
2024-04,Uttar Pradesh,Bareilly,Airtel,11.45,203.56,58.97,23.23
2024-04,Uttar Pradesh,Bareilly,Vi,4.3,160.66,55.48,23.13
2024-04,Uttar Pradesh,Bareilly,BSNL,0.82,83.65,55.23,15.91
2024-04,Uttar Pradesh,Bareilly,MTNL,1.1,108.48,78.49,17.3
2024-04,Uttar Pradesh,Moradabad,Jio,5.12,187.12,55.67,24.33
2024-04,Uttar Pradesh,Moradabad,Airtel,4.79,214.39,64.13,16.8
2024-04,Uttar Pradesh,Moradabad,Vi,4.1,150.86,63.44,26.52
2024-04,Uttar Pradesh,Moradabad,BSNL,1.39,92.54,64.74,23.82
2024-04,Uttar Pradesh,Moradabad,MTNL,0.94,91.27,58.5,32.14
2024-04,Gujarat,Ahmedabad,Jio,6.49,179.94,77.09,32.75
2024-04,Gujarat,Ahmedabad,Airtel,3.6,208.57,70.14,18.68
2024-04,Gujarat,Ahmedabad,Vi,3.0,163.72,74.89,23.67
2024-04,Gujarat,Ahmedabad,BSNL,0.47,91.72,72.19,24.74
2024-04,Gujarat,Ahmedabad,MTNL,0.55,95.28,74.31,25.7
2024-04,Gujarat,Surat,Jio,4.81,180.65,63.77,18.03
2024-04,Gujarat,Surat,Airtel,6.43,214.37,79.28,24.11
2024-04,Gujarat,Surat,Vi,1.55,169.92,71.42,34.9
2024-04,Gujarat,Surat,BSNL,0.87,94.21,67.88,31.91
2024-04,Gujarat,Surat,MTNL,0.42,108.17,74.31,33.67
2024-04,Gujarat,Vadodara,Jio,5.03,178.46,79.89,22.07
2024-04,Gujarat,Vadodara,Airtel,6.19,213.59,58.85,31.13
2024-04,Gujarat,Vadodara,Vi,2.23,152.39,71.07,23.21
2024-04,Gujarat,Vadodara,BSNL,0.87,84.75,63.67,23.68
2024-04,Gujarat,Vadodara,MTNL,0.48,83.25,65.29,16.66
2024-04,Gujarat,Rajkot,Jio,2.33,193.7,69.98,29.05
2024-04,Gujarat,Rajkot,Airtel,2.73,200.74,57.85,34.87
2024-04,Gujarat,Rajkot,Vi,1.84,162.65,63.39,27.97
2024-04,Gujarat,Rajkot,BSNL,0.63,88.73,56.43,30.68
2024-04,Gujarat,Rajkot,MTNL,0.28,106.65,56.59,17.37
2024-04,Gujarat,Bhavnagar,Jio,3.94,182.43,56.84,24.1
2024-04,Gujarat,Bhavnagar,Airtel,2.35,201.12,71.45,26.45
2024-04,Gujarat,Bhavnagar,Vi,1.84,164.79,58.4,22.2
2024-04,Gujarat,Bhavnagar,BSNL,0.66,98.36,61.38,17.95
2024-04,Gujarat,Bhavnagar,MTNL,0.69,109.6,71.45,19.3
2024-04,Gujarat,Jamnagar,Jio,6.04,193.0,73.74,32.21
2024-04,Gujarat,Jamnagar,Airtel,7.46,204.55,77.46,25.94
2024-04,Gujarat,Jamnagar,Vi,2.1,160.54,71.38,25.98
2024-04,Gujarat,Jamnagar,BSNL,0.65,84.68,71.29,34.13
2024-04,Gujarat,Jamnagar,MTNL,0.3,86.05,75.14,17.46
2024-04,Gujarat,Junagadh,Jio,6.9,199.83,77.77,31.76
2024-04,Gujarat,Junagadh,Airtel,2.34,218.31,65.16,19.04
2024-04,Gujarat,Junagadh,Vi,2.96,166.14,57.68,22.19
2024-04,Gujarat,Junagadh,BSNL,0.97,77.08,65.46,19.69
2024-04,Gujarat,Junagadh,MTNL,0.17,95.53,61.43,18.51
2024-04,Gujarat,Gandhinagar,Jio,4.8,197.92,69.61,25.06
2024-04,Gujarat,Gandhinagar,Airtel,3.85,214.78,58.02,16.63
2024-04,Gujarat,Gandhinagar,Vi,2.09,145.8,60.9,23.68
2024-04,Gujarat,Gandhinagar,BSNL,0.85,75.88,76.95,15.95
2024-04,Gujarat,Gandhinagar,MTNL,0.27,86.54,62.18,15.81
2024-04,Gujarat,Anand,Jio,7.36,173.2,72.78,34.17
2024-04,Gujarat,Anand,Airtel,7.38,208.21,75.41,32.5
2024-04,Gujarat,Anand,Vi,2.44,141.17,69.17,25.9
2024-04,Gujarat,Anand,BSNL,1.19,90.13,79.2,31.58
2024-04,Gujarat,Anand,MTNL,0.42,106.11,72.27,23.31
2024-04,Gujarat,Bharuch,Jio,7.58,180.81,77.63,28.64
2024-04,Gujarat,Bharuch,Airtel,4.47,220.14,65.84,31.42
2024-04,Gujarat,Bharuch,Vi,1.0,151.94,63.83,22.96
2024-04,Gujarat,Bharuch,BSNL,0.63,79.64,78.36,32.17
2024-04,Gujarat,Bharuch,MTNL,0.47,93.38,58.8,30.05
2024-04,Rajasthan,Jaipur,Jio,7.66,184.27,71.1,19.66
2024-04,Rajasthan,Jaipur,Airtel,6.72,220.04,74.6,16.88
2024-04,Rajasthan,Jaipur,Vi,2.01,158.46,76.52,33.99
2024-04,Rajasthan,Jaipur,BSNL,1.09,76.67,57.57,32.15
2024-04,Rajasthan,Jaipur,MTNL,0.25,83.74,61.29,29.56
2024-04,Rajasthan,Jodhpur,Jio,6.54,178.78,69.3,23.05
2024-04,Rajasthan,Jodhpur,Airtel,3.22,211.18,76.9,19.14
2024-04,Rajasthan,Jodhpur,Vi,2.87,166.41,70.35,20.15
2024-04,Rajasthan,Jodhpur,BSNL,0.91,81.67,61.68,23.46
2024-04,Rajasthan,Jodhpur,MTNL,0.32,93.21,62.29,34.46
2024-04,Rajasthan,Udaipur,Jio,8.61,187.62,56.14,15.04
2024-04,Rajasthan,Udaipur,Airtel,8.24,210.57,70.27,27.38
2024-04,Rajasthan,Udaipur,Vi,3.83,144.18,68.24,17.05
2024-04,Rajasthan,Udaipur,BSNL,0.48,87.43,65.45,29.23
2024-04,Rajasthan,Udaipur,MTNL,0.33,89.71,67.86,24.97
2024-04,Rajasthan,Kota,Jio,6.16,184.01,56.2,24.49
2024-04,Rajasthan,Kota,Airtel,8.33,224.76,62.19,28.55
2024-04,Rajasthan,Kota,Vi,1.59,149.9,74.34,19.19
2024-04,Rajasthan,Kota,BSNL,0.97,100.76,73.92,20.19
2024-04,Rajasthan,Kota,MTNL,0.31,99.58,55.55,31.29
2024-04,Rajasthan,Bikaner,Jio,9.35,195.68,55.91,30.22
2024-04,Rajasthan,Bikaner,Airtel,4.79,220.08,66.76,23.16
2024-04,Rajasthan,Bikaner,Vi,3.66,153.2,65.45,21.05
2024-04,Rajasthan,Bikaner,BSNL,1.07,78.91,57.11,16.22
2024-04,Rajasthan,Bikaner,MTNL,0.58,100.45,59.98,34.14
2024-04,Rajasthan,Ajmer,Jio,7.78,193.63,73.86,23.24
2024-04,Rajasthan,Ajmer,Airtel,8.48,208.67,55.64,31.05
2024-04,Rajasthan,Ajmer,Vi,2.48,153.43,63.14,27.14
2024-04,Rajasthan,Ajmer,BSNL,0.64,95.27,69.14,24.3
2024-04,Rajasthan,Ajmer,MTNL,0.51,103.46,65.74,25.58
2024-04,Rajasthan,Bhilwara,Jio,9.23,184.72,62.8,15.75
2024-04,Rajasthan,Bhilwara,Airtel,6.8,214.86,77.75,17.35
2024-04,Rajasthan,Bhilwara,Vi,1.53,155.68,66.39,30.99
2024-04,Rajasthan,Bhilwara,BSNL,1.59,100.72,68.69,27.68
2024-04,Rajasthan,Bhilwara,MTNL,0.49,96.55,77.13,19.19
2024-04,Rajasthan,Alwar,Jio,6.8,183.16,74.13,30.24
2024-04,Rajasthan,Alwar,Airtel,3.72,198.52,77.79,22.15
2024-04,Rajasthan,Alwar,Vi,1.51,140.08,79.24,21.19
2024-04,Rajasthan,Alwar,BSNL,1.34,93.41,71.16,22.55
2024-04,Rajasthan,Alwar,MTNL,0.61,92.91,71.57,15.47
2024-04,Rajasthan,Sikar,Jio,4.3,176.1,64.14,26.54
2024-04,Rajasthan,Sikar,Airtel,8.05,206.0,66.85,25.04
2024-04,Rajasthan,Sikar,Vi,1.99,152.82,73.12,19.59
2024-04,Rajasthan,Sikar,BSNL,1.11,95.68,57.56,15.36
2024-04,Rajasthan,Sikar,MTNL,0.52,85.08,64.61,31.1
2024-04,Rajasthan,Pali,Jio,2.67,185.06,76.15,33.73
2024-04,Rajasthan,Pali,Airtel,3.61,197.23,72.89,34.94
2024-04,Rajasthan,Pali,Vi,1.46,166.29,70.18,28.3
2024-04,Rajasthan,Pali,BSNL,1.14,93.92,62.31,28.37
2024-04,Rajasthan,Pali,MTNL,0.52,101.85,67.43,19.38
2024-04,West Bengal,Kolkata,Jio,4.06,186.34,56.82,30.56
2024-04,West Bengal,Kolkata,Airtel,8.57,215.29,78.2,22.62
2024-04,West Bengal,Kolkata,Vi,2.76,151.99,66.63,25.26
2024-04,West Bengal,Kolkata,BSNL,0.88,98.34,65.85,25.1
2024-04,West Bengal,Kolkata,MTNL,0.59,85.07,56.41,26.72
2024-04,West Bengal,Howrah,Jio,2.84,176.06,62.89,23.58
2024-04,West Bengal,Howrah,Airtel,6.59,219.52,77.89,31.85
2024-04,West Bengal,Howrah,Vi,1.73,145.78,61.1,22.19
2024-04,West Bengal,Howrah,BSNL,0.69,92.5,68.3,26.62
2024-04,West Bengal,Howrah,MTNL,0.6,99.83,75.63,27.83
2024-04,West Bengal,Durgapur,Jio,9.66,197.74,65.9,19.19
2024-04,West Bengal,Durgapur,Airtel,3.35,195.32,59.74,19.33
2024-04,West Bengal,Durgapur,Vi,2.84,162.26,63.11,16.05
2024-04,West Bengal,Durgapur,BSNL,1.4,91.16,76.95,25.06
2024-04,West Bengal,Durgapur,MTNL,0.22,80.23,61.78,17.78
2024-04,West Bengal,Asansol,Jio,4.03,193.12,59.02,28.34
2024-04,West Bengal,Asansol,Airtel,10.67,202.19,76.58,29.89
2024-04,West Bengal,Asansol,Vi,1.42,150.29,63.41,22.53
2024-04,West Bengal,Asansol,BSNL,0.58,78.82,71.7,19.65
2024-04,West Bengal,Asansol,MTNL,0.6,100.34,77.54,30.94
2024-04,West Bengal,Siliguri,Jio,7.78,174.54,71.33,32.24
2024-04,West Bengal,Siliguri,Airtel,4.11,214.23,61.46,27.75
2024-04,West Bengal,Siliguri,Vi,4.98,167.36,63.98,31.61
2024-04,West Bengal,Siliguri,BSNL,1.17,90.34,63.77,28.56
2024-04,West Bengal,Siliguri,MTNL,0.47,97.99,74.07,22.59
2024-04,West Bengal,Bardhaman,Jio,6.43,187.53,57.92,18.22
2024-04,West Bengal,Bardhaman,Airtel,9.95,214.7,66.71,21.51
2024-04,West Bengal,Bardhaman,Vi,3.4,150.09,66.69,15.01
2024-04,West Bengal,Bardhaman,BSNL,0.76,98.14,71.87,21.88
2024-04,West Bengal,Bardhaman,MTNL,0.78,97.34,58.86,30.55
2024-04,West Bengal,Malda,Jio,10.15,171.15,60.04,30.89
2024-04,West Bengal,Malda,Airtel,5.27,197.02,70.84,28.18
2024-04,West Bengal,Malda,Vi,2.68,160.96,71.65,23.57
2024-04,West Bengal,Malda,BSNL,1.31,91.98,59.2,31.93
2024-04,West Bengal,Malda,MTNL,0.38,106.01,65.41,24.3
2024-04,West Bengal,Baharampur,Jio,3.13,186.47,73.97,32.24
2024-04,West Bengal,Baharampur,Airtel,9.93,199.27,76.27,25.85
2024-04,West Bengal,Baharampur,Vi,1.95,148.24,67.23,25.14
2024-04,West Bengal,Baharampur,BSNL,1.74,94.56,78.36,30.93
2024-04,West Bengal,Baharampur,MTNL,0.6,107.27,55.97,16.04
2024-04,West Bengal,Habra,Jio,7.97,178.05,63.38,18.32
2024-04,West Bengal,Habra,Airtel,11.77,220.51,55.42,16.79
2024-04,West Bengal,Habra,Vi,2.53,154.98,74.55,28.09
2024-04,West Bengal,Habra,BSNL,1.1,77.06,63.41,34.3
2024-04,West Bengal,Habra,MTNL,0.8,94.26,55.75,17.07
2024-04,West Bengal,Kharagpur,Jio,10.47,181.59,68.62,31.48
2024-04,West Bengal,Kharagpur,Airtel,3.67,203.51,61.15,27.91
2024-04,West Bengal,Kharagpur,Vi,3.18,166.14,59.84,27.75
2024-04,West Bengal,Kharagpur,BSNL,1.18,80.91,57.56,31.22
2024-04,West Bengal,Kharagpur,MTNL,0.61,104.15,55.95,20.6
2024-04,Andhra Pradesh,Visakhapatnam,Jio,4.7,174.15,57.54,32.39
2024-04,Andhra Pradesh,Visakhapatnam,Airtel,2.91,220.5,72.37,28.93
2024-04,Andhra Pradesh,Visakhapatnam,Vi,1.2,151.9,58.3,29.79
2024-04,Andhra Pradesh,Visakhapatnam,BSNL,0.83,81.61,76.65,26.86
2024-04,Andhra Pradesh,Visakhapatnam,MTNL,0.48,109.22,62.87,32.05
2024-04,Andhra Pradesh,Vijayawada,Jio,7.37,179.33,66.94,34.06
2024-04,Andhra Pradesh,Vijayawada,Airtel,1.87,200.51,59.9,16.97
2024-04,Andhra Pradesh,Vijayawada,Vi,1.57,162.02,70.99,28.37
2024-04,Andhra Pradesh,Vijayawada,BSNL,1.2,95.65,58.72,16.01
2024-04,Andhra Pradesh,Vijayawada,MTNL,0.16,80.89,64.48,34.35
2024-04,Andhra Pradesh,Guntur,Jio,4.47,180.6,75.36,33.37
2024-04,Andhra Pradesh,Guntur,Airtel,7.02,224.14,67.56,19.59
2024-04,Andhra Pradesh,Guntur,Vi,1.36,157.95,56.39,33.39
2024-04,Andhra Pradesh,Guntur,BSNL,0.81,89.54,70.23,24.03
2024-04,Andhra Pradesh,Guntur,MTNL,0.52,93.33,75.41,19.25
2024-04,Andhra Pradesh,Nellore,Jio,5.6,178.75,69.28,30.32
