customer_id,state,operator,plan_type,tenure_months,monthly_charge,total_charges,internet_service,num_complaints,churn
C027448,Himachal Pradesh,Airtel,Postpaid,50,287.1,14354.97,No Service,0,0
C027449,Gujarat,Jio,Prepaid,45,185.44,8344.72,No Service,0,0
C027450,Bihar,BSNL,Postpaid,10,365.42,3654.19,Fiber,4,0
C027451,Gujarat,Jio,Postpaid,12,104.39,1252.71,No Service,2,0
C027452,Uttarakhand,Airtel,Prepaid,18,402.46,7244.19,No Service,1,0
C027453,Uttarakhand,Jio,Postpaid,17,761.69,12948.77,3G,2,0
C027454,Punjab,Airtel,Postpaid,9,878.03,7902.23,Fiber,2,0
C027455,Tamil Nadu,Jio,Postpaid,78,308.3,24047.09,No Service,1,0
C027456,Andhra Pradesh,Airtel,Postpaid,9,109.31,983.78,4G,2,0
C027457,Delhi,Airtel,Prepaid,9,871.64,7844.73,3G,1,0
C027458,Delhi,Airtel,Prepaid,11,189.11,2080.17,No Service,1,0
C027459,Gujarat,Jio,Prepaid,43,812.26,34927.11,3G,1,0
C027460,Himachal Pradesh,MTNL,Prepaid,2,550.65,1101.31,3G,0,0
C027461,Uttarakhand,Jio,Prepaid,8,699.78,5598.22,No Service,2,0
C027462,Tamil Nadu,Vi,Postpaid,4,383.05,1532.21,No Service,1,1
C027463,Assam,Jio,Prepaid,22,504.09,11090.0,4G,2,0
C027464,Himachal Pradesh,Jio,Postpaid,26,658.38,17117.99,3G,2,0
C027465,Delhi,Airtel,Prepaid,17,798.29,13570.85,4G,1,0
C027466,Himachal Pradesh,Jio,Postpaid,10,736.72,7367.2,No Service,2,0
C027467,Himachal Pradesh,Vi,Prepaid,15,875.29,13129.38,3G,1,0
C027468,Odisha,Jio,Postpaid,12,529.71,6356.54,Fiber,0,0
C027469,Madhya Pradesh,Jio,Postpaid,3,205.82,617.46,3G,1,0
C027470,Bihar,Jio,Prepaid,6,529.43,3176.57,No Service,4,0
C027471,Uttar Pradesh,Jio,Prepaid,11,720.9,7929.87,3G,0,0
C027472,Goa,Jio,Postpaid,19,642.44,12206.42,Fiber,2,0
C027473,Andhra Pradesh,Vi,Prepaid,17,451.64,7677.96,3G,0,0
C027474,Himachal Pradesh,BSNL,Postpaid,31,147.55,4574.1,4G,1,1
C027475,Haryana,Jio,Prepaid,5,968.3,4841.52,4G,3,0
C027476,Odisha,Vi,Prepaid,6,695.76,4174.54,4G,1,0
C027477,Goa,BSNL,Prepaid,16,339.9,5438.39,No Service,2,0
C027478,Tamil Nadu,BSNL,Prepaid,1,298.4,298.4,Fiber,1,0
C027479,Madhya Pradesh,Airtel,Prepaid,0,836.73,0.0,No Service,1,1
C027480,Punjab,Jio,Postpaid,19,935.43,17773.13,No Service,1,0
C027481,Gujarat,BSNL,Prepaid,0,439.79,0.0,3G,0,0
C027482,Bihar,Jio,Postpaid,122,769.48,93876.91,No Service,1,1
C027483,Haryana,Jio,Postpaid,42,794.52,33369.69,4G,2,0
C027484,Karnataka,Vi,Prepaid,11,344.16,3785.74,4G,2,0
C027485,Gujarat,Jio,Prepaid,24,341.26,8190.13,4G,2,0
C027486,Andhra Pradesh,Jio,Postpaid,155,542.32,84060.17,4G,3,0
C027487,Odisha,Vi,Postpaid,21,530.03,11130.69,Fiber,0,0
C027488,Gujarat,Vi,Prepaid,38,397.84,15118.05,Fiber,1,0
C027489,Andhra Pradesh,Jio,Postpaid,35,960.73,33625.6,Fiber,0,1
C027490,Andhra Pradesh,Jio,Prepaid,11,505.43,5559.75,3G,2,0
C027491,Madhya Pradesh,Airtel,Prepaid,10,894.72,8947.23,4G,2,0
C027492,Odisha,Airtel,Postpaid,29,801.05,23230.42,Fiber,0,0
C027493,Jharkhand,Airtel,Prepaid,14,701.86,9825.98,3G,2,0
C027494,Gujarat,BSNL,Postpaid,126,491.47,61925.84,No Service,1,0
C027495,Delhi,BSNL,Prepaid,8,283.61,2268.86,Fiber,2,0
C027496,Tamil Nadu,Jio,Prepaid,49,721.06,35331.98,Fiber,2,0
C027497,Jharkhand,Jio,Postpaid,4,113.26,453.04,3G,1,1
C027498,Gujarat,Airtel,Postpaid,4,763.98,3055.9,Fiber,1,0
C027499,Maharashtra,BSNL,Postpaid,5,389.57,1947.86,3G,1,1
C027500,Haryana,Airtel,Postpaid,14,350.53,4907.43,4G,2,0
C027501,Delhi,Vi,Postpaid,27,595.79,16086.32,Fiber,1,0
C027502,Haryana,MTNL,Prepaid,5,299.06,1495.31,3G,3,0
C027503,West Bengal,Vi,Postpaid,28,406.78,11389.72,3G,0,0
C027504,Telangana,Vi,Postpaid,6,918.63,5511.77,Fiber,2,0
C027505,Uttar Pradesh,Vi,Prepaid,52,551.37,28671.29,3G,4,0
C027506,Jammu & Kashmir,Vi,Postpaid,8,384.98,3079.88,3G,3,0
C027507,Andhra Pradesh,Jio,Prepaid,26,986.9,25659.37,3G,0,1
C027508,Karnataka,BSNL,Prepaid,10,412.47,4124.75,No Service,2,0
C027509,West Bengal,Airtel,Prepaid,54,496.87,26830.9,4G,0,0
C027510,Punjab,Airtel,Prepaid,22,472.29,10390.33,No Service,0,0
C027511,Odisha,BSNL,Postpaid,16,483.26,7732.09,4G,1,0
C027512,Maharashtra,Vi,Prepaid,10,264.32,2643.23,4G,4,1
C027513,Odisha,Jio,Postpaid,31,815.65,25285.24,4G,1,0
C027514,Jharkhand,Vi,Prepaid,18,101.8,1832.31,No Service,2,1
C027515,Bihar,Vi,Postpaid,4,192.56,770.26,Fiber,3,0
C027516,Jharkhand,Vi,Prepaid,3,829.35,2488.04,3G,2,0
C027517,Kerala,MTNL,Postpaid,5,241.42,1207.08,No Service,2,1
C027518,Maharashtra,MTNL,Postpaid,18,259.54,4671.74,No Service,0,0
C027519,Uttar Pradesh,Vi,Postpaid,6,440.05,2640.31,4G,4,0
C027520,Jharkhand,Airtel,Postpaid,45,817.97,36808.69,3G,0,0
C027521,Jammu & Kashmir,Airtel,Prepaid,40,741.19,29647.74,Fiber,4,1
C027522,Bihar,Jio,Prepaid,18,569.32,10247.7,Fiber,1,0
C027523,Kerala,Jio,Postpaid,37,754.23,27906.65,Fiber,0,0
C027524,Maharashtra,Vi,Postpaid,13,99.38,1291.94,No Service,0,0
C027525,Rajasthan,Airtel,Postpaid,20,950.44,19008.71,Fiber,0,0
C027526,Telangana,Vi,Prepaid,0,622.96,0.0,No Service,0,1
C027527,Tamil Nadu,Jio,Prepaid,13,402.51,5232.68,Fiber,1,1
C027528,Punjab,Jio,Postpaid,1,214.92,214.92,No Service,1,0
C027529,Uttarakhand,Jio,Prepaid,2,873.04,1746.07,3G,2,0
C027530,Gujarat,Jio,Postpaid,8,684.23,5473.8,No Service,2,0
C027531,Jammu & Kashmir,Jio,Prepaid,29,164.36,4766.34,4G,0,0
C027532,Assam,BSNL,Prepaid,17,483.41,8217.89,3G,4,0
C027533,Kerala,Jio,Prepaid,10,802.54,8025.37,4G,2,0
C027534,Telangana,Vi,Postpaid,25,732.2,18304.89,3G,4,1
C027535,Haryana,Jio,Postpaid,176,570.92,100481.92,No Service,2,0
C027536,Bihar,BSNL,Postpaid,49,209.48,10264.57,3G,2,0
C027537,Kerala,Jio,Postpaid,12,939.27,11271.21,4G,1,0
C027538,Karnataka,Airtel,Postpaid,2,266.72,533.43,Fiber,1,1
C027539,Andhra Pradesh,Jio,Prepaid,12,297.31,3567.68,3G,1,0
C027540,Bihar,Airtel,Prepaid,6,807.14,4842.82,Fiber,1,0
C027541,Kerala,Jio,Postpaid,30,290.84,8725.13,No Service,1,0
C027542,Goa,Vi,Postpaid,0,965.72,0.0,4G,1,0
C027543,West Bengal,Jio,Prepaid,9,611.83,5506.44,Fiber,2,0
C027544,Jammu & Kashmir,Jio,Prepaid,55,977.05,53737.79,No Service,0,0
C027545,Jammu & Kashmir,Jio,Prepaid,12,419.52,5034.29,4G,0,0
C027546,Tamil Nadu,Jio,Prepaid,6,514.65,3087.89,4G,2,0
C027547,Maharashtra,Jio,Prepaid,13,425.26,5528.42,3G,2,0
C027548,Kerala,Vi,Postpaid,128,655.08,83850.14,Fiber,1,1
C027549,Delhi,Jio,Prepaid,41,573.04,23494.54,4G,1,0
C027550,Andhra Pradesh,Vi,Prepaid,2,914.11,1828.23,4G,0,1
C027551,Bihar,Jio,Prepaid,34,803.4,27315.63,No Service,0,0
C027552,Uttar Pradesh,Vi,Prepaid,10,922.94,9229.37,Fiber,3,0
C027553,West Bengal,Airtel,Postpaid,50,428.7,21434.9,Fiber,1,0
C027554,Karnataka,BSNL,Postpaid,10,447.23,4472.34,4G,1,0
C027555,Assam,Airtel,Prepaid,12,324.46,3893.47,No Service,1,0
C027556,Gujarat,Airtel,Prepaid,22,982.99,21625.72,No Service,1,0
C027557,Tamil Nadu,Vi,Prepaid,4,945.29,3781.16,4G,1,1
C027558,West Bengal,Jio,Prepaid,33,655.42,21628.86,No Service,0,0
C027559,Assam,Airtel,Postpaid,42,232.9,9781.75,Fiber,0,0
C027560,Goa,Jio,Prepaid,4,667.95,2671.8,4G,1,0
C027561,Delhi,Jio,Postpaid,21,374.1,7856.05,4G,2,0
C027562,Odisha,Airtel,Postpaid,47,118.59,5573.66,Fiber,2,0
C027563,Punjab,Vi,Prepaid,31,717.94,22256.02,3G,0,0
C027564,Maharashtra,Jio,Postpaid,21,969.19,20353.03,No Service,2,0
C027565,Kerala,Jio,Prepaid,40,489.76,19590.24,3G,3,0
C027566,Haryana,Jio,Prepaid,12,318.85,3826.23,Fiber,0,0
C027567,West Bengal,Airtel,Prepaid,12,604.64,7255.64,3G,2,0
C027568,Telangana,Jio,Postpaid,0,697.27,0.0,3G,0,1
C027569,Andhra Pradesh,Jio,Prepaid,21,273.29,5739.12,No Service,2,0
C027570,Jharkhand,Airtel,Prepaid,32,153.64,4916.4,Fiber,3,0
C027571,Odisha,Jio,Prepaid,34,787.18,26764.05,Fiber,5,1
C027572,Maharashtra,BSNL,Postpaid,11,279.95,3079.48,Fiber,2,0
C027573,Telangana,BSNL,Prepaid,6,154.14,924.87,4G,1,1
C027574,West Bengal,BSNL,Postpaid,7,463.03,3241.19,Fiber,0,1
C027575,Telangana,Jio,Prepaid,12,245.14,2941.73,Fiber,2,0
C027576,Uttarakhand,Jio,Prepaid,1,798.9,798.9,No Service,4,1
C027577,Himachal Pradesh,Jio,Postpaid,55,127.32,7002.53,No Service,1,0
C027578,Andhra Pradesh,Airtel,Prepaid,4,430.6,1722.39,No Service,0,0
C027579,Tamil Nadu,Airtel,Prepaid,9,434.11,3906.97,No Service,0,0
C027580,Telangana,Jio,Postpaid,64,680.76,43568.68,No Service,3,0
C027581,Delhi,Vi,Prepaid,6,838.08,5028.48,4G,1,0
C027582,Jharkhand,Airtel,Prepaid,3,436.18,1308.55,Fiber,2,1
C027583,West Bengal,Jio,Prepaid,40,653.65,26146.19,Fiber,1,0
C027584,Punjab,BSNL,Postpaid,19,168.32,3198.05,No Service,1,0
C027585,Madhya Pradesh,Airtel,Postpaid,14,629.55,8813.73,No Service,0,0
C027586,Jammu & Kashmir,Airtel,Postpaid,20,243.02,4860.49,4G,3,0
C027587,Karnataka,Airtel,Postpaid,3,268.34,805.03,4G,3,1
C027588,Tamil Nadu,MTNL,Prepaid,70,359.29,25150.51,3G,1,0
C027589,Odisha,BSNL,Prepaid,32,152.57,4882.28,No Service,1,1
C027590,Goa,BSNL,Postpaid,126,239.37,30161.06,4G,1,0
C027591,Haryana,Vi,Prepaid,18,336.34,6054.14,4G,2,0
C027592,Kerala,Airtel,Postpaid,14,557.71,7807.93,4G,2,0
C027593,Uttar Pradesh,Jio,Postpaid,10,285.95,2859.51,4G,2,0
C027594,Karnataka,Airtel,Postpaid,28,898.38,25154.6,Fiber,4,0
C027595,Uttar Pradesh,BSNL,Postpaid,0,251.07,0.0,3G,2,1
C027596,Bihar,BSNL,Prepaid,17,118.23,2009.84,3G,0,0
C027597,Madhya Pradesh,BSNL,Prepaid,30,240.45,7213.4,3G,0,0
C027598,West Bengal,Jio,Prepaid,3,418.64,1255.93,3G,1,0
C027599,Assam,Airtel,Postpaid,17,468.83,7970.14,No Service,2,0
C027600,Goa,Airtel,Postpaid,32,324.17,10373.3,4G,1,0
C027601,Telangana,Vi,Postpaid,211,576.18,121573.95,4G,3,0
C027602,Uttar Pradesh,Airtel,Postpaid,38,623.35,23687.32,No Service,2,0
C027603,Himachal Pradesh,Jio,Prepaid,27,181.51,4900.76,Fiber,5,0
C027604,Jharkhand,Vi,Postpaid,6,358.92,2153.53,4G,2,0
C027605,Punjab,Jio,Postpaid,24,383.88,9213.14,Fiber,1,0
C027606,Uttarakhand,Airtel,Postpaid,5,755.44,3777.21,4G,0,1
C027607,Haryana,Vi,Postpaid,45,587.46,26435.85,Fiber,4,1
C027608,Gujarat,Jio,Postpaid,18,598.42,10771.58,Fiber,0,0
C027609,Kerala,Airtel,Prepaid,18,536.72,9660.96,4G,1,0
C027610,Gujarat,Jio,Postpaid,51,941.55,48018.8,3G,4,0
C027611,Tamil Nadu,Airtel,Prepaid,4,786.18,3144.7,4G,1,1
C027612,Tamil Nadu,Vi,Postpaid,26,730.31,18988.1,Fiber,0,0
C027613,Karnataka,Airtel,Postpaid,11,690.38,7594.16,Fiber,2,0
C027614,Goa,Jio,Postpaid,25,829.46,20736.52,No Service,2,0
C027615,Jammu & Kashmir,Airtel,Postpaid,14,202.87,2840.15,No Service,0,0
C027616,Odisha,Jio,Prepaid,7,549.09,3843.66,No Service,1,0
C027617,Tamil Nadu,Jio,Prepaid,103,248.03,25547.59,3G,2,0
C027618,Madhya Pradesh,BSNL,Prepaid,21,222.5,4672.43,3G,3,0
C027619,Delhi,Airtel,Prepaid,2,625.5,1251.01,No Service,2,0
C027620,Delhi,MTNL,Prepaid,14,526.23,7367.29,3G,2,0
C027621,Gujarat,Airtel,Prepaid,2,971.8,1943.6,4G,6,0
C027622,Haryana,Jio,Prepaid,20,918.41,18368.29,No Service,1,0
C027623,Himachal Pradesh,Jio,Postpaid,52,705.79,36701.19,No Service,0,0
C027624,Kerala,Jio,Prepaid,2,457.57,915.15,3G,2,0
C027625,Uttar Pradesh,Airtel,Prepaid,30,529.21,15876.27,3G,5,1
C027626,Haryana,Vi,Prepaid,5,870.28,4351.42,4G,3,1
C027627,Maharashtra,Jio,Prepaid,11,865.42,9519.65,Fiber,0,1
C027628,Uttarakhand,Jio,Postpaid,10,414.36,4143.64,3G,2,0
C027629,Himachal Pradesh,Airtel,Postpaid,2,733.63,1467.25,3G,4,1
C027630,Uttarakhand,Jio,Postpaid,15,947.58,14213.74,No Service,3,1
C027631,Odisha,Jio,Postpaid,68,219.85,14949.67,4G,1,0
C027632,Himachal Pradesh,Airtel,Postpaid,17,517.69,8800.74,3G,0,0
C027633,Odisha,Jio,Postpaid,62,483.08,29950.98,Fiber,1,0
C027634,Gujarat,Vi,Prepaid,2,906.41,1812.83,No Service,0,0
C027635,Andhra Pradesh,Jio,Postpaid,28,107.0,2995.93,Fiber,4,0
C027636,Odisha,Airtel,Postpaid,42,944.62,39673.83,4G,2,0
C027637,Bihar,MTNL,Postpaid,2,579.6,1159.19,4G,1,0
C027638,West Bengal,Jio,Prepaid,3,805.1,2415.31,Fiber,2,0
C027639,Rajasthan,Vi,Postpaid,8,118.69,949.51,3G,1,0
C027640,Karnataka,Jio,Prepaid,11,508.89,5597.74,Fiber,1,1
C027641,Madhya Pradesh,Vi,Postpaid,0,621.17,0.0,No Service,1,1
C027642,Andhra Pradesh,Vi,Postpaid,18,547.64,9857.58,3G,1,0
C027643,West Bengal,Airtel,Prepaid,1,568.23,568.23,Fiber,1,1
C027644,Kerala,Airtel,Prepaid,2,891.13,1782.25,Fiber,0,1
C027645,Assam,Jio,Postpaid,93,440.26,40944.23,4G,0,1
C027646,Uttarakhand,Jio,Prepaid,66,891.15,58816.17,4G,0,0
C027647,Haryana,Vi,Postpaid,23,729.54,16779.51,3G,0,1
C027648,Delhi,Jio,Prepaid,67,668.79,44808.92,Fiber,2,0
C027649,Gujarat,BSNL,Postpaid,34,514.24,17484.27,No Service,0,1
C027650,Haryana,BSNL,Prepaid,6,137.52,825.13,Fiber,1,1
C027651,Uttar Pradesh,Airtel,Prepaid,134,588.88,78909.76,Fiber,1,0
C027652,Goa,Airtel,Prepaid,7,935.83,6550.82,3G,5,0
C027653,Bihar,Vi,Postpaid,34,221.19,7520.38,No Service,0,0
C027654,Madhya Pradesh,Jio,Prepaid,17,764.29,12992.92,4G,1,0
C027655,Karnataka,Airtel,Prepaid,88,627.48,55217.9,4G,0,0
C027656,Goa,Jio,Prepaid,4,732.11,2928.45,4G,1,0
C027657,Andhra Pradesh,Jio,Postpaid,26,437.3,11369.71,3G,2,0
C027658,Odisha,Airtel,Prepaid,3,647.21,1941.64,3G,3,0
C027659,Maharashtra,BSNL,Postpaid,1,371.03,371.03,No Service,1,0
C027660,Uttar Pradesh,Vi,Prepaid,40,544.9,21795.98,4G,1,0
C027661,Uttarakhand,Vi,Prepaid,0,559.55,0.0,3G,1,1
C027662,Tamil Nadu,Airtel,Postpaid,31,906.17,28091.25,No Service,0,0
C027663,Telangana,BSNL,Prepaid,4,391.64,1566.55,3G,3,1
C027664,Madhya Pradesh,Airtel,Prepaid,18,848.7,15276.6,3G,1,0
C027665,Punjab,Vi,Postpaid,16,208.68,3338.89,Fiber,0,0
C027666,Haryana,Vi,Postpaid,73,317.96,23210.76,Fiber,1,0
C027667,Bihar,BSNL,Prepaid,18,381.93,6874.79,3G,2,0
C027668,Andhra Pradesh,BSNL,Postpaid,3,385.66,1156.98,4G,1,0
C027669,Rajasthan,Jio,Postpaid,7,460.35,3222.44,3G,0,0
C027670,Madhya Pradesh,Jio,Prepaid,2,844.92,1689.83,Fiber,2,0
C027671,Punjab,Airtel,Postpaid,3,417.65,1252.94,No Service,1,0
C027672,Punjab,Airtel,Prepaid,0,895.21,0.0,3G,1,0
C027673,Maharashtra,MTNL,Postpaid,6,435.71,2614.25,Fiber,1,0
C027674,Jharkhand,Airtel,Postpaid,12,528.2,6338.42,4G,1,1
C027675,Jammu & Kashmir,Airtel,Postpaid,40,820.76,32830.58,Fiber,2,0
C027676,Odisha,Vi,Postpaid,1,590.69,590.69,4G,2,1
C027677,Goa,Jio,Prepaid,9,172.75,1554.77,No Service,3,0
C027678,Haryana,Jio,Prepaid,19,753.9,14324.15,4G,2,0
C027679,Gujarat,BSNL,Postpaid,30,92.5,2775.14,No Service,2,1
C027680,Himachal Pradesh,BSNL,Prepaid,20,472.07,9441.49,No Service,0,0
C027681,Telangana,Jio,Prepaid,14,713.36,9987.0,4G,1,0
C027682,West Bengal,Airtel,Prepaid,17,709.08,12054.36,Fiber,1,0
C027683,Odisha,BSNL,Prepaid,7,250.61,1754.24,4G,1,0
C027684,Delhi,Jio,Postpaid,12,909.08,10909.0,3G,3,0
C027685,Delhi,BSNL,Prepaid,6,238.26,1429.57,4G,0,1
C027686,Madhya Pradesh,Jio,Prepaid,10,781.49,7814.92,4G,2,0
C027687,Jammu & Kashmir,Vi,Prepaid,29,505.39,14656.24,4G,0,0
C027688,Kerala,Airtel,Prepaid,38,775.16,29456.15,No Service,3,0
C027689,Punjab,MTNL,Prepaid,20,325.89,6517.85,4G,1,0
C027690,Himachal Pradesh,Airtel,Postpaid,7,814.38,5700.63,Fiber,1,0
C027691,Gujarat,Vi,Postpaid,55,832.03,45761.59,4G,1,0
C027692,Goa,Jio,Postpaid,14,640.86,8972.08,4G,2,1
C027693,Assam,Airtel,Postpaid,10,743.37,7433.74,3G,1,0
C027694,Bihar,Airtel,Prepaid,31,928.54,28784.64,4G,1,0
C027695,Gujarat,Jio,Prepaid,12,312.54,3750.44,4G,2,0
C027696,Punjab,BSNL,Postpaid,5,293.2,1466.01,Fiber,0,1
C027697,Punjab,Vi,Prepaid,16,645.8,10332.77,Fiber,0,1
C027698,Jammu & Kashmir,Jio,Postpaid,9,170.52,1534.71,4G,5,1
C027699,Andhra Pradesh,Jio,Postpaid,2,919.16,1838.33,Fiber,1,0
C027700,Jharkhand,Vi,Postpaid,4,428.71,1714.82,Fiber,3,0
C027701,Kerala,Airtel,Postpaid,13,562.05,7306.62,Fiber,4,0
C027702,Goa,MTNL,Prepaid,7,446.58,3126.04,Fiber,1,0
C027703,Andhra Pradesh,Jio,Postpaid,8,815.89,6527.12,3G,1,0
C027704,Bihar,Airtel,Postpaid,72,480.68,34608.73,No Service,1,1
C027705,Delhi,BSNL,Prepaid,1,408.45,408.45,Fiber,4,0
C027706,Punjab,BSNL,Prepaid,6,132.16,792.98,Fiber,2,0
C027707,Andhra Pradesh,BSNL,Postpaid,57,318.8,18171.63,No Service,1,0
C027708,Karnataka,Jio,Postpaid,4,506.49,2025.95,No Service,2,0
C027709,Delhi,BSNL,Postpaid,5,431.43,2157.15,No Service,3,0
C027710,Telangana,BSNL,Postpaid,28,413.92,11589.64,No Service,2,0
C027711,Jammu & Kashmir,Airtel,Postpaid,51,709.45,36182.1,No Service,4,0
C027712,Karnataka,Jio,Postpaid,128,181.04,23172.7,Fiber,2,0
C027713,Haryana,Vi,Postpaid,75,584.12,43809.37,3G,1,0
C027714,Jammu & Kashmir,Vi,Postpaid,5,977.88,4889.39,No Service,1,1
C027715,Maharashtra,Vi,Postpaid,16,124.67,1994.7,3G,2,0
C027716,Assam,BSNL,Postpaid,35,297.76,10421.5,3G,0,0
C027717,Madhya Pradesh,MTNL,Postpaid,5,358.1,1790.51,No Service,1,1
C027718,Haryana,Vi,Prepaid,24,881.53,21156.69,Fiber,0,0
C027719,Uttarakhand,Airtel,Postpaid,41,710.07,29112.79,3G,0,0
C027720,Jammu & Kashmir,BSNL,Postpaid,54,396.51,21411.44,4G,2,1
C027721,Jharkhand,Airtel,Postpaid,30,140.76,4222.92,Fiber,1,0
C027722,Madhya Pradesh,Vi,Postpaid,19,991.09,18830.67,3G,1,1
C027723,Jharkhand,Jio,Postpaid,40,719.59,28783.71,4G,3,0
C027724,Odisha,Vi,Postpaid,11,830.04,9130.45,4G,0,0
C027725,Jharkhand,Airtel,Prepaid,25,642.22,16055.56,Fiber,2,0
C027726,Karnataka,Jio,Postpaid,67,398.91,26727.15,No Service,1,0
C027727,Kerala,Airtel,Postpaid,8,410.03,3280.22,3G,0,0
C027728,Tamil Nadu,Jio,Postpaid,41,308.48,12647.59,4G,2,0
C027729,Andhra Pradesh,Airtel,Postpaid,20,398.82,7976.43,No Service,3,0
C027730,Uttarakhand,Vi,Prepaid,26,354.59,9219.35,No Service,1,0
C027731,Delhi,Jio,Prepaid,18,708.08,12745.38,3G,2,0
C027732,West Bengal,Airtel,Postpaid,7,542.99,3800.95,4G,1,0
C027733,Goa,Jio,Postpaid,7,110.49,773.4,4G,1,0
C027734,Tamil Nadu,BSNL,Prepaid,0,392.44,0.0,Fiber,1,1
C027735,Madhya Pradesh,BSNL,Prepaid,53,560.9,29727.83,4G,2,0
C027736,Assam,MTNL,Postpaid,21,237.58,4989.16,3G,0,0
C027737,Punjab,Airtel,Postpaid,39,381.28,14869.87,4G,0,0
C027738,West Bengal,Jio,Prepaid,20,459.9,9197.93,3G,1,0
C027739,Telangana,Jio,Prepaid,6,624.2,3745.2,Fiber,1,0
C027740,Rajasthan,Vi,Postpaid,17,128.15,2178.53,Fiber,2,1
C027741,Odisha,Vi,Postpaid,9,819.75,7377.76,Fiber,1,1
C027742,Telangana,Airtel,Prepaid,32,492.78,15768.83,3G,3,0
C027743,Goa,Airtel,Postpaid,38,438.75,16672.46,No Service,0,0
C027744,Tamil Nadu,Airtel,Prepaid,32,281.42,9005.51,3G,0,0
C027745,Uttar Pradesh,MTNL,Prepaid,9,254.27,2288.46,No Service,3,0
C027746,Jharkhand,Jio,Postpaid,2,836.5,1673.01,4G,3,1
C027747,Bihar,Jio,Prepaid,29,419.13,12154.86,3G,1,1
C027748,Telangana,Jio,Postpaid,64,949.19,60748.05,3G,0,0
C027749,Gujarat,Vi,Postpaid,20,611.76,12235.24,No Service,2,0
C027750,Kerala,Vi,Prepaid,40,266.02,10640.89,3G,3,0
C027751,Telangana,Airtel,Prepaid,87,852.91,74203.16,4G,1,0
C027752,Gujarat,Vi,Prepaid,70,824.58,57720.55,No Service,1,1
C027753,Telangana,BSNL,Postpaid,40,302.85,12113.81,3G,2,0
C027754,Jharkhand,Vi,Postpaid,64,244.47,15645.92,3G,1,0
C027755,Karnataka,Jio,Prepaid,111,596.95,66261.06,3G,0,0
C027756,Uttarakhand,Jio,Postpaid,13,497.4,6466.14,Fiber,1,1
C027757,Bihar,Airtel,Postpaid,42,328.58,13800.27,3G,1,1
C027758,Himachal Pradesh,Airtel,Postpaid,17,267.96,4555.3,Fiber,1,0
C027759,West Bengal,Jio,Prepaid,43,156.96,6749.45,Fiber,0,0
C027760,Bihar,Vi,Prepaid,6,867.96,5207.76,3G,3,0
C027761,West Bengal,Airtel,Prepaid,58,111.65,6475.52,No Service,0,0
C027762,Karnataka,Jio,Postpaid,84,596.05,50068.2,No Service,3,0
C027763,Odisha,Airtel,Postpaid,48,475.01,22800.38,3G,0,0
C027764,Jammu & Kashmir,Jio,Prepaid,1,423.49,423.49,3G,0,0
C027765,Punjab,BSNL,Postpaid,11,520.53,5725.78,Fiber,2,0
C027766,Madhya Pradesh,Jio,Prepaid,60,771.2,46271.78,4G,0,0
C027767,Gujarat,Vi,Prepaid,31,270.12,8373.67,4G,0,0
C027768,Uttarakhand,Jio,Postpaid,3,118.1,354.3,No Service,1,0
C027769,Bihar,Jio,Prepaid,25,898.76,22468.88,No Service,2,1
C027770,Tamil Nadu,Airtel,Postpaid,15,336.24,5043.58,3G,3,0
C027771,Haryana,Airtel,Prepaid,20,713.38,14267.62,4G,2,0
C027772,West Bengal,Airtel,Prepaid,19,143.99,2735.82,4G,2,0
C027773,Assam,Airtel,Postpaid,32,332.05,10625.56,No Service,2,0
C027774,Rajasthan,Vi,Postpaid,2,708.97,1417.95,Fiber,3,0
C027775,Rajasthan,Airtel,Prepaid,97,224.65,21791.3,3G,5,0
C027776,Bihar,Jio,Prepaid,8,924.52,7396.14,4G,0,0
C027777,Gujarat,Vi,Postpaid,17,207.98,3535.65,4G,2,1
C027778,Himachal Pradesh,Airtel,Prepaid,3,693.25,2079.74,No Service,1,0
C027779,Jharkhand,BSNL,Postpaid,13,409.46,5323.0,Fiber,1,1
C027780,Andhra Pradesh,Vi,Prepaid,33,146.18,4823.98,Fiber,2,0
C027781,Punjab,Vi,Prepaid,2,734.26,1468.53,3G,1,0
C027782,Bihar,BSNL,Postpaid,32,242.73,7767.21,3G,0,1
C027783,Odisha,BSNL,Prepaid,11,341.06,3751.63,3G,4,0
C027784,Madhya Pradesh,Airtel,Prepaid,4,730.79,2923.16,3G,2,0
C027785,Telangana,BSNL,Prepaid,7,417.09,2919.65,No Service,2,0
C027786,Kerala,Vi,Postpaid,15,289.06,4335.87,Fiber,0,1
C027787,Assam,Airtel,Prepaid,8,215.07,1720.57,3G,3,0
C027788,Bihar,Jio,Postpaid,18,498.76,8977.61,4G,0,0
C027789,Andhra Pradesh,Airtel,Postpaid,17,930.21,15813.58,Fiber,1,0
C027790,Rajasthan,Jio,Postpaid,12,197.25,2367.05,Fiber,1,0
C027791,Gujarat,Airtel,Prepaid,2,758.27,1516.53,3G,1,0
C027792,Bihar,Airtel,Postpaid,18,585.04,10530.67,3G,1,0
C027793,Jharkhand,Airtel,Postpaid,12,524.06,6288.73,Fiber,3,0
C027794,Himachal Pradesh,Airtel,Postpaid,24,129.19,3100.5,Fiber,4,1
C027795,Uttar Pradesh,Jio,Prepaid,12,663.24,7958.94,3G,1,0
C027796,Madhya Pradesh,Jio,Prepaid,21,785.32,16491.72,No Service,0,0
