month,state,city,operator,call_drop_rate,avg_data_speed_mbps,tower_uptime_perc,latency_ms,complaints_per_1k
2024-02,Assam,Tezpur,MTNL,3.45,8.41,96.43,58.4,2.38
2024-02,Assam,Bongaigaon,Jio,1.22,23.16,98.4,38.3,2.19
2024-02,Assam,Bongaigaon,Airtel,0.86,26.37,98.82,68.7,0.74
2024-02,Assam,Bongaigaon,Vi,2.22,16.0,97.47,31.2,4.71
2024-02,Assam,Bongaigaon,BSNL,3.76,7.54,96.01,38.1,2.57
2024-02,Assam,Bongaigaon,MTNL,3.06,9.83,96.38,98.4,0.91
2024-02,Assam,Dhubri,Jio,1.14,23.28,98.36,86.6,4.44
2024-02,Assam,Dhubri,Airtel,1.3,23.32,98.88,99.9,5.0
2024-02,Assam,Dhubri,Vi,1.82,12.44,97.78,31.6,6.35
2024-02,Assam,Dhubri,BSNL,3.62,8.46,95.93,97.2,3.15
2024-02,Assam,Dhubri,MTNL,3.56,6.12,96.18,92.0,1.34
2024-02,Assam,Diphu,Jio,1.28,21.72,98.61,71.2,2.26
2024-02,Assam,Diphu,Airtel,0.77,22.71,98.76,47.0,4.35
2024-02,Assam,Diphu,Vi,2.05,14.36,97.57,69.7,0.68
2024-02,Assam,Diphu,BSNL,3.95,4.45,95.85,34.7,4.52
2024-02,Assam,Diphu,MTNL,3.25,5.28,95.93,44.5,4.55
2024-02,Jharkhand,Ranchi,Jio,1.27,20.18,98.38,72.3,6.25
2024-02,Jharkhand,Ranchi,Airtel,1.04,26.17,98.85,34.2,6.19
2024-02,Jharkhand,Ranchi,Vi,1.66,15.65,97.79,50.9,1.65
2024-02,Jharkhand,Ranchi,BSNL,3.78,8.13,96.17,80.1,2.61
2024-02,Jharkhand,Ranchi,MTNL,3.35,8.73,96.37,31.8,4.24
2024-02,Jharkhand,Jamshedpur,Jio,1.42,23.46,98.3,43.5,3.25
2024-02,Jharkhand,Jamshedpur,Airtel,1.13,25.39,98.55,83.6,5.56
2024-02,Jharkhand,Jamshedpur,Vi,1.74,12.18,97.67,76.0,5.35
2024-02,Jharkhand,Jamshedpur,BSNL,3.78,6.3,96.18,86.8,3.06
2024-02,Jharkhand,Jamshedpur,MTNL,3.59,9.89,96.08,95.6,0.92
2024-02,Jharkhand,Dhanbad,Jio,0.97,20.34,98.51,69.9,4.86
2024-02,Jharkhand,Dhanbad,Airtel,1.25,23.41,98.85,69.3,3.33
2024-02,Jharkhand,Dhanbad,Vi,2.04,14.41,97.53,96.5,5.68
2024-02,Jharkhand,Dhanbad,BSNL,3.79,4.93,96.18,74.6,5.37
2024-02,Jharkhand,Dhanbad,MTNL,3.08,9.41,96.32,79.5,1.29
2024-02,Jharkhand,Bokaro,Jio,1.27,19.92,98.33,51.4,0.79
2024-02,Jharkhand,Bokaro,Airtel,0.81,26.25,99.0,40.0,5.47
2024-02,Jharkhand,Bokaro,Vi,1.91,16.64,97.28,30.2,5.59
2024-02,Jharkhand,Bokaro,BSNL,3.66,6.44,95.91,90.4,1.09
2024-02,Jharkhand,Bokaro,MTNL,3.38,7.08,96.1,53.2,6.09
2024-02,Jharkhand,Deoghar,Jio,1.0,21.81,98.6,82.1,3.69
2024-02,Jharkhand,Deoghar,Airtel,1.08,24.61,98.93,62.3,1.95
2024-02,Jharkhand,Deoghar,Vi,2.11,15.67,97.58,66.7,1.87
2024-02,Jharkhand,Deoghar,BSNL,3.96,4.64,95.83,92.5,4.13
2024-02,Jharkhand,Deoghar,MTNL,3.31,8.88,96.49,40.7,0.95
2024-02,Jharkhand,Phusro,Jio,1.12,20.98,98.7,64.6,3.57
2024-02,Jharkhand,Phusro,Airtel,0.92,23.67,98.63,56.2,4.64
2024-02,Jharkhand,Phusro,Vi,1.82,13.48,97.46,103.3,1.18
2024-02,Jharkhand,Phusro,BSNL,3.62,5.61,96.18,57.8,3.97
2024-02,Jharkhand,Phusro,MTNL,3.17,4.99,96.1,75.8,4.7
2024-02,Jharkhand,Hazaribagh,Jio,1.29,23.84,98.37,32.5,5.26
2024-02,Jharkhand,Hazaribagh,Airtel,0.97,27.35,99.07,37.0,4.69
2024-02,Jharkhand,Hazaribagh,Vi,1.66,13.86,97.71,62.0,0.85
2024-02,Jharkhand,Hazaribagh,BSNL,3.58,4.59,95.84,80.3,4.51
2024-02,Jharkhand,Hazaribagh,MTNL,3.48,6.84,96.06,30.4,6.16
2024-02,Jharkhand,Giridih,Jio,0.91,20.43,98.32,50.7,5.44
2024-02,Jharkhand,Giridih,Airtel,0.91,25.95,99.08,95.6,1.7
2024-02,Jharkhand,Giridih,Vi,1.84,15.6,97.79,81.8,2.13
2024-02,Jharkhand,Giridih,BSNL,3.52,6.63,95.72,43.8,4.36
2024-02,Jharkhand,Giridih,MTNL,3.36,5.53,95.99,27.5,1.94
2024-02,Jharkhand,Ramgarh,Jio,1.37,23.5,98.55,83.9,3.03
2024-02,Jharkhand,Ramgarh,Airtel,1.19,23.53,98.59,32.1,2.06
2024-02,Jharkhand,Ramgarh,Vi,1.71,15.84,97.34,66.3,5.07
2024-02,Jharkhand,Ramgarh,BSNL,3.85,5.18,95.65,97.1,4.29
2024-02,Jharkhand,Ramgarh,MTNL,3.47,6.85,96.04,67.4,1.11
2024-02,Jharkhand,Medininagar,Jio,1.32,22.81,98.76,70.4,4.03
2024-02,Jharkhand,Medininagar,Airtel,1.07,26.54,98.64,79.2,3.88
2024-02,Jharkhand,Medininagar,Vi,1.92,14.55,97.36,28.9,5.09
2024-02,Jharkhand,Medininagar,BSNL,3.99,6.56,96.1,69.3,6.09
2024-02,Jharkhand,Medininagar,MTNL,3.36,5.95,96.42,88.4,2.98
2024-02,Uttarakhand,Dehradun,Jio,1.35,19.58,98.78,79.7,2.87
2024-02,Uttarakhand,Dehradun,Airtel,1.18,23.25,98.62,67.6,5.8
2024-02,Uttarakhand,Dehradun,Vi,1.7,14.67,97.65,84.0,4.32
2024-02,Uttarakhand,Dehradun,BSNL,4.0,6.56,96.13,74.3,4.96
2024-02,Uttarakhand,Dehradun,MTNL,3.33,5.76,95.97,79.2,2.85
2024-02,Uttarakhand,Haridwar,Jio,1.18,23.27,98.77,65.8,2.49
2024-02,Uttarakhand,Haridwar,Airtel,1.18,24.69,99.06,90.3,5.02
2024-02,Uttarakhand,Haridwar,Vi,1.76,13.66,97.71,27.8,5.22
2024-02,Uttarakhand,Haridwar,BSNL,3.68,8.15,95.93,67.1,4.75
2024-02,Uttarakhand,Haridwar,MTNL,3.53,8.39,96.17,51.0,5.6
2024-02,Uttarakhand,Roorkee,Jio,1.15,23.46,98.9,76.2,2.28
2024-02,Uttarakhand,Roorkee,Airtel,1.23,23.98,98.66,31.8,1.11
2024-02,Uttarakhand,Roorkee,Vi,2.14,13.0,97.27,53.5,4.82
2024-02,Uttarakhand,Roorkee,BSNL,3.64,5.7,95.89,27.7,3.52
2024-02,Uttarakhand,Roorkee,MTNL,3.64,8.92,95.94,77.1,3.35
2024-02,Uttarakhand,Haldwani,Jio,1.34,20.03,98.44,87.7,5.62
2024-02,Uttarakhand,Haldwani,Airtel,1.03,22.71,99.04,55.9,0.88
2024-02,Uttarakhand,Haldwani,Vi,2.11,13.94,97.31,88.5,3.33
2024-02,Uttarakhand,Haldwani,BSNL,3.8,8.27,95.91,34.6,6.29
2024-02,Uttarakhand,Haldwani,MTNL,3.22,9.89,95.9,63.7,4.77
2024-02,Uttarakhand,Rudrapur,Jio,1.38,23.44,98.45,45.0,2.74
2024-02,Uttarakhand,Rudrapur,Airtel,0.78,25.96,99.06,76.1,3.77
2024-02,Uttarakhand,Rudrapur,Vi,1.92,14.81,97.63,88.0,4.74
2024-02,Uttarakhand,Rudrapur,BSNL,3.86,8.91,96.14,90.3,0.9
2024-02,Uttarakhand,Rudrapur,MTNL,3.45,7.2,96.27,79.5,4.83
2024-02,Uttarakhand,Kashipur,Jio,1.36,24.09,98.66,95.7,5.12
2024-02,Uttarakhand,Kashipur,Airtel,0.83,22.79,98.51,71.8,3.7
2024-02,Uttarakhand,Kashipur,Vi,2.04,16.06,97.3,92.8,1.22
2024-02,Uttarakhand,Kashipur,BSNL,3.97,8.41,96.02,49.4,1.2
2024-02,Uttarakhand,Kashipur,MTNL,3.52,6.01,96.16,67.4,4.66
2024-02,Uttarakhand,Rishikesh,Jio,1.13,23.01,98.79,81.6,2.4
2024-02,Uttarakhand,Rishikesh,Airtel,1.25,25.37,98.78,70.9,3.48
2024-02,Uttarakhand,Rishikesh,Vi,2.07,13.95,97.67,85.3,2.27
2024-02,Uttarakhand,Rishikesh,BSNL,3.5,8.41,95.7,28.4,3.0
2024-02,Uttarakhand,Rishikesh,MTNL,3.2,6.02,96.0,84.4,5.23
2024-02,Uttarakhand,Pithoragarh,Jio,0.87,22.27,98.38,65.0,2.69
2024-02,Uttarakhand,Pithoragarh,Airtel,0.83,27.36,99.07,70.0,1.75
2024-02,Uttarakhand,Pithoragarh,Vi,1.97,16.49,97.43,36.7,4.71
2024-02,Uttarakhand,Pithoragarh,BSNL,3.83,4.16,96.11,77.5,1.79
2024-02,Uttarakhand,Pithoragarh,MTNL,3.05,9.78,96.35,54.5,3.18
2024-02,Uttarakhand,Ramnagar,Jio,1.16,23.13,98.4,41.3,0.93
2024-02,Uttarakhand,Ramnagar,Airtel,1.3,26.99,98.83,59.6,2.04
2024-02,Uttarakhand,Ramnagar,Vi,1.98,15.3,97.61,26.5,4.76
2024-02,Uttarakhand,Ramnagar,BSNL,3.96,4.73,96.05,90.2,2.27
2024-02,Uttarakhand,Ramnagar,MTNL,3.48,5.41,96.29,65.8,5.62
2024-02,Uttarakhand,Mussoorie,Jio,1.11,21.68,98.86,98.9,0.86
2024-02,Uttarakhand,Mussoorie,Airtel,1.0,23.42,98.66,78.0,1.41
2024-02,Uttarakhand,Mussoorie,Vi,1.63,15.48,97.58,96.4,3.82
2024-02,Uttarakhand,Mussoorie,BSNL,4.01,7.2,95.83,73.5,5.03
2024-02,Uttarakhand,Mussoorie,MTNL,3.26,6.79,96.28,61.5,3.73
2024-02,Himachal Pradesh,Shimla,Jio,1.43,19.76,98.69,98.0,2.03
2024-02,Himachal Pradesh,Shimla,Airtel,0.84,24.43,98.54,69.7,4.43
2024-02,Himachal Pradesh,Shimla,Vi,2.11,12.18,97.46,87.2,5.14
2024-02,Himachal Pradesh,Shimla,BSNL,3.48,4.21,96.07,36.8,4.03
2024-02,Himachal Pradesh,Shimla,MTNL,3.11,6.4,95.99,83.4,4.59
2024-02,Himachal Pradesh,Dharamshala,Jio,0.92,19.84,98.58,41.3,0.7
2024-02,Himachal Pradesh,Dharamshala,Airtel,0.87,23.69,98.91,93.1,2.04
2024-02,Himachal Pradesh,Dharamshala,Vi,1.75,13.78,97.3,99.9,2.07
2024-02,Himachal Pradesh,Dharamshala,BSNL,3.5,6.94,95.92,75.3,6.31
2024-02,Himachal Pradesh,Dharamshala,MTNL,3.24,6.72,96.1,75.0,4.18
2024-02,Himachal Pradesh,Solan,Jio,1.16,21.36,98.56,87.8,4.21
2024-02,Himachal Pradesh,Solan,Airtel,1.14,24.0,99.05,28.7,4.13
2024-02,Himachal Pradesh,Solan,Vi,2.11,16.18,97.39,61.9,0.85
2024-02,Himachal Pradesh,Solan,BSNL,3.91,4.78,95.86,103.3,6.02
2024-02,Himachal Pradesh,Solan,MTNL,3.25,6.04,96.05,79.4,4.9
2024-02,Himachal Pradesh,Mandi,Jio,0.97,20.74,98.49,59.8,6.02
2024-02,Himachal Pradesh,Mandi,Airtel,0.73,25.81,99.02,82.4,1.92
2024-02,Himachal Pradesh,Mandi,Vi,1.91,16.4,97.27,103.0,1.49
2024-02,Himachal Pradesh,Mandi,BSNL,3.53,8.22,96.1,29.0,1.63
2024-02,Himachal Pradesh,Mandi,MTNL,3.62,6.32,95.91,45.8,4.95
2024-02,Himachal Pradesh,Baddi,Jio,1.39,20.31,98.43,60.4,5.03
2024-02,Himachal Pradesh,Baddi,Airtel,1.11,24.25,98.54,45.7,1.93
2024-02,Himachal Pradesh,Baddi,Vi,1.63,16.72,97.35,91.2,3.49
2024-02,Himachal Pradesh,Baddi,BSNL,4.02,4.9,95.67,26.2,4.85
2024-02,Himachal Pradesh,Baddi,MTNL,3.23,9.27,96.28,71.0,3.5
2024-02,Himachal Pradesh,Nahan,Jio,0.99,19.86,98.57,33.7,5.95
2024-02,Himachal Pradesh,Nahan,Airtel,1.21,25.71,98.77,61.4,3.37
2024-02,Himachal Pradesh,Nahan,Vi,2.07,12.48,97.52,89.4,3.63
2024-02,Himachal Pradesh,Nahan,BSNL,3.45,5.38,96.0,98.9,5.88
2024-02,Himachal Pradesh,Nahan,MTNL,3.54,9.67,96.07,27.0,2.72
2024-02,Himachal Pradesh,Palampur,Jio,1.19,21.12,98.33,65.6,1.82
2024-02,Himachal Pradesh,Palampur,Airtel,1.15,23.06,99.07,94.4,5.76
2024-02,Himachal Pradesh,Palampur,Vi,2.09,15.01,97.23,77.7,5.02
2024-02,Himachal Pradesh,Palampur,BSNL,3.52,7.23,95.89,62.9,1.82
2024-02,Himachal Pradesh,Palampur,MTNL,3.49,9.55,96.37,54.8,6.41
2024-02,Himachal Pradesh,Sundarnagar,Jio,1.06,20.71,98.88,87.6,5.1
2024-02,Himachal Pradesh,Sundarnagar,Airtel,0.76,23.58,98.51,86.6,2.28
2024-02,Himachal Pradesh,Sundarnagar,Vi,1.7,12.76,97.58,59.8,6.16
2024-02,Himachal Pradesh,Sundarnagar,BSNL,3.66,8.32,95.93,81.0,1.64
2024-02,Himachal Pradesh,Sundarnagar,MTNL,3.5,5.35,96.31,62.3,1.99
2024-02,Himachal Pradesh,Chamba,Jio,1.13,23.82,98.39,39.2,3.77
2024-02,Himachal Pradesh,Chamba,Airtel,1.09,24.72,98.66,31.2,0.94
2024-02,Himachal Pradesh,Chamba,Vi,1.64,16.35,97.28,49.0,6.42
2024-02,Himachal Pradesh,Chamba,BSNL,4.0,4.37,95.93,75.4,0.97
2024-02,Himachal Pradesh,Chamba,MTNL,3.49,9.86,96.16,61.1,4.51
2024-02,Himachal Pradesh,Una,Jio,1.28,23.49,98.35,88.5,5.7
2024-02,Himachal Pradesh,Una,Airtel,0.74,22.81,98.83,64.8,6.38
2024-02,Himachal Pradesh,Una,Vi,1.8,14.8,97.5,67.8,4.51
2024-02,Himachal Pradesh,Una,BSNL,3.76,4.19,96.11,41.7,2.0
2024-02,Himachal Pradesh,Una,MTNL,3.44,7.31,96.24,64.8,3.09
2024-02,Jammu & Kashmir,Srinagar,Jio,0.89,26.71,99.48,54.5,1.79
2024-02,Jammu & Kashmir,Srinagar,Airtel,0.93,34.4,99.28,39.5,2.47
2024-02,Jammu & Kashmir,Srinagar,Vi,1.33,20.05,98.15,23.4,4.99
2024-02,Jammu & Kashmir,Srinagar,BSNL,2.94,10.45,96.5,54.9,2.55
2024-02,Jammu & Kashmir,Srinagar,MTNL,2.55,8.09,97.08,30.9,2.87
2024-02,Jammu & Kashmir,Jammu,Jio,0.65,30.97,99.23,68.9,3.03
2024-02,Jammu & Kashmir,Jammu,Airtel,0.98,32.67,99.37,47.4,0.51
2024-02,Jammu & Kashmir,Jammu,Vi,1.42,20.76,98.21,75.2,1.4
2024-02,Jammu & Kashmir,Jammu,BSNL,2.89,6.17,96.61,67.0,3.87
2024-02,Jammu & Kashmir,Jammu,MTNL,2.35,8.24,96.89,65.5,1.73
2024-02,Jammu & Kashmir,Anantnag,Jio,0.84,27.76,98.9,54.6,3.51
2024-02,Jammu & Kashmir,Anantnag,Airtel,0.67,33.44,99.25,62.9,2.56
2024-02,Jammu & Kashmir,Anantnag,Vi,1.72,18.72,97.91,69.3,4.0
2024-02,Jammu & Kashmir,Anantnag,BSNL,2.65,6.24,96.28,70.7,1.94
2024-02,Jammu & Kashmir,Anantnag,MTNL,2.6,10.01,96.95,69.8,2.82
2024-02,Jammu & Kashmir,Baramulla,Jio,0.85,26.98,99.26,53.0,1.81
2024-02,Jammu & Kashmir,Baramulla,Airtel,0.77,33.7,99.48,48.9,1.73
2024-02,Jammu & Kashmir,Baramulla,Vi,1.6,19.14,98.07,34.3,1.29
2024-02,Jammu & Kashmir,Baramulla,BSNL,2.8,10.54,96.65,73.5,4.29
2024-02,Jammu & Kashmir,Baramulla,MTNL,2.58,9.65,96.6,63.3,2.4
2024-02,Jammu & Kashmir,Sopore,Jio,0.7,26.48,99.32,48.9,0.54
2024-02,Jammu & Kashmir,Sopore,Airtel,0.99,33.1,99.12,38.3,3.75
2024-02,Jammu & Kashmir,Sopore,Vi,1.24,19.68,98.1,67.0,4.35
2024-02,Jammu & Kashmir,Sopore,BSNL,3.06,6.39,96.48,39.1,2.79
2024-02,Jammu & Kashmir,Sopore,MTNL,2.88,7.62,97.02,79.5,4.96
2024-02,Jammu & Kashmir,Kathua,Jio,1.08,28.33,99.01,56.5,3.25
2024-02,Jammu & Kashmir,Kathua,Airtel,0.69,33.08,99.17,58.0,4.54
2024-02,Jammu & Kashmir,Kathua,Vi,1.48,19.82,98.18,20.2,1.05
2024-02,Jammu & Kashmir,Kathua,BSNL,3.06,6.2,96.77,73.6,2.13
2024-02,Jammu & Kashmir,Kathua,MTNL,2.49,10.06,96.87,25.3,1.47
2024-02,Jammu & Kashmir,Udhampur,Jio,0.98,30.0,99.02,62.1,4.42
2024-02,Jammu & Kashmir,Udhampur,Airtel,0.57,32.2,99.61,42.2,1.71
2024-02,Jammu & Kashmir,Udhampur,Vi,1.65,18.0,98.22,27.6,2.99
2024-02,Jammu & Kashmir,Udhampur,BSNL,2.83,10.99,96.55,60.9,1.09
2024-02,Jammu & Kashmir,Udhampur,MTNL,2.9,7.26,96.54,24.5,4.42
2024-02,Jammu & Kashmir,Punch,Jio,1.04,30.87,98.94,61.5,2.9
2024-02,Jammu & Kashmir,Punch,Airtel,0.88,32.56,99.51,74.4,3.14
2024-02,Jammu & Kashmir,Punch,Vi,1.74,19.91,98.32,59.6,2.83
2024-02,Jammu & Kashmir,Punch,BSNL,2.64,10.17,96.35,22.2,2.84
2024-02,Jammu & Kashmir,Punch,MTNL,2.68,10.31,96.9,59.2,4.14
2024-02,Jammu & Kashmir,Rajouri,Jio,1.06,30.06,99.18,23.8,3.38
2024-02,Jammu & Kashmir,Rajouri,Airtel,0.63,34.3,99.53,66.0,1.79
2024-02,Jammu & Kashmir,Rajouri,Vi,1.58,18.64,97.96,68.7,2.97
2024-02,Jammu & Kashmir,Rajouri,BSNL,2.71,7.53,96.34,38.7,1.35
2024-02,Jammu & Kashmir,Rajouri,MTNL,2.52,10.47,97.08,32.6,1.85
2024-02,Jammu & Kashmir,Leh,Jio,0.6,27.13,99.15,47.7,1.7
2024-02,Jammu & Kashmir,Leh,Airtel,0.59,32.82,99.35,45.6,4.53
2024-02,Jammu & Kashmir,Leh,Vi,1.54,17.94,97.95,45.7,4.38
2024-02,Jammu & Kashmir,Leh,BSNL,3.18,7.89,96.33,74.9,1.15
2024-02,Jammu & Kashmir,Leh,MTNL,2.48,8.02,96.84,44.5,1.79
2024-02,Goa,Panaji,Jio,1.06,29.32,99.5,38.7,4.3
2024-02,Goa,Panaji,Airtel,0.68,30.05,99.19,50.5,4.15
2024-02,Goa,Panaji,Vi,1.23,20.16,98.23,22.1,0.98
2024-02,Goa,Panaji,BSNL,2.65,9.39,96.54,41.5,0.9
2024-02,Goa,Panaji,MTNL,2.54,10.41,96.56,71.4,0.78
2024-02,Goa,Margao,Jio,0.96,26.95,98.95,41.3,3.5
2024-02,Goa,Margao,Airtel,0.57,32.38,99.34,45.6,4.75
2024-02,Goa,Margao,Vi,1.41,20.96,98.12,70.5,2.07
2024-02,Goa,Margao,BSNL,2.65,6.42,96.54,75.8,0.82
2024-02,Goa,Margao,MTNL,2.71,9.82,96.89,32.9,0.82
2024-02,Goa,Vasco da Gama,Jio,0.64,27.23,99.03,27.6,1.69
2024-02,Goa,Vasco da Gama,Airtel,0.82,34.75,99.65,36.3,0.8
2024-02,Goa,Vasco da Gama,Vi,1.8,18.38,98.39,52.3,4.49
2024-02,Goa,Vasco da Gama,BSNL,2.87,9.11,96.52,33.2,3.94
2024-02,Goa,Vasco da Gama,MTNL,2.33,8.81,97.02,50.2,0.85
2024-02,Goa,Mapusa,Jio,0.72,26.55,99.07,29.9,3.7
2024-02,Goa,Mapusa,Airtel,0.9,30.68,99.37,37.8,2.02
2024-02,Goa,Mapusa,Vi,1.55,20.49,98.34,44.8,2.27
2024-02,Goa,Mapusa,BSNL,2.91,8.37,96.24,54.7,3.13
2024-02,Goa,Mapusa,MTNL,2.57,9.07,97.06,56.0,4.17
2024-02,Goa,Ponda,Jio,1.17,30.05,99.47,65.6,1.27
2024-02,Goa,Ponda,Airtel,0.64,30.97,99.29,41.3,4.15
2024-02,Goa,Ponda,Vi,1.42,19.64,98.34,26.9,0.5
2024-02,Goa,Ponda,BSNL,3.13,7.19,96.29,37.7,1.34
2024-02,Goa,Ponda,MTNL,2.78,10.17,96.6,55.0,1.44
2024-02,Goa,Bicholim,Jio,0.72,28.98,99.3,40.8,3.94
2024-02,Goa,Bicholim,Airtel,1.0,34.58,99.48,33.2,3.87
2024-02,Goa,Bicholim,Vi,1.26,16.91,98.3,74.6,0.8
2024-02,Goa,Bicholim,BSNL,2.79,9.15,96.76,54.2,4.19
2024-02,Goa,Bicholim,MTNL,2.85,9.6,96.94,59.7,3.52
2024-02,Goa,Curchorem,Jio,0.91,29.12,99.23,58.3,2.77
2024-02,Goa,Curchorem,Airtel,0.63,33.47,99.33,27.7,4.33
2024-02,Goa,Curchorem,Vi,1.31,18.7,98.23,58.9,1.22
2024-02,Goa,Curchorem,BSNL,2.72,6.74,96.24,37.0,2.86
2024-02,Goa,Curchorem,MTNL,2.4,11.85,96.92,55.0,3.57
2024-02,Goa,Sanquelim,Jio,0.86,28.35,99.43,63.3,3.15
2024-02,Goa,Sanquelim,Airtel,1.07,33.31,99.34,22.8,2.26
2024-02,Goa,Sanquelim,Vi,1.75,16.22,97.91,68.5,2.14
2024-02,Goa,Sanquelim,BSNL,2.71,10.08,96.54,52.9,1.82
2024-02,Goa,Sanquelim,MTNL,2.71,11.31,96.95,56.7,2.08
2024-02,Goa,Cuncolim,Jio,1.11,28.83,99.43,35.3,3.44
2024-02,Goa,Cuncolim,Airtel,1.06,31.87,99.67,43.5,2.47
2024-02,Goa,Cuncolim,Vi,1.68,17.3,98.22,37.9,3.17
2024-02,Goa,Cuncolim,BSNL,3.07,6.13,96.25,76.1,4.17
2024-02,Goa,Cuncolim,MTNL,2.83,9.19,96.93,79.9,2.45
2024-02,Goa,Canacona,Jio,1.11,26.4,99.23,40.0,2.85
2024-02,Goa,Canacona,Airtel,0.57,31.84,99.15,47.2,2.49
2024-02,Goa,Canacona,Vi,1.4,20.74,97.85,69.5,2.1
2024-02,Goa,Canacona,BSNL,2.72,7.36,96.74,69.5,0.57
2024-02,Goa,Canacona,MTNL,2.39,10.38,96.69,75.1,4.04
2024-03,Maharashtra,Mumbai,Jio,1.13,26.96,98.99,75.9,2.32
2024-03,Maharashtra,Mumbai,Airtel,0.75,33.42,99.34,72.5,4.82
2024-03,Maharashtra,Mumbai,Vi,1.4,17.04,97.85,32.9,1.13
2024-03,Maharashtra,Mumbai,BSNL,2.62,6.23,96.51,62.5,4.92
2024-03,Maharashtra,Mumbai,MTNL,2.39,10.49,96.83,48.7,3.75
2024-03,Maharashtra,Pune,Jio,0.74,27.56,99.13,30.9,2.65
2024-03,Maharashtra,Pune,Airtel,0.58,31.59,99.17,22.2,2.1
2024-03,Maharashtra,Pune,Vi,1.57,16.76,98.4,36.5,0.6
2024-03,Maharashtra,Pune,BSNL,2.62,9.33,96.6,74.2,0.91
2024-03,Maharashtra,Pune,MTNL,2.53,11.45,96.98,34.0,4.5
2024-03,Maharashtra,Nagpur,Jio,1.01,27.32,98.93,49.8,3.71
2024-03,Maharashtra,Nagpur,Airtel,0.66,30.84,99.15,70.5,0.75
2024-03,Maharashtra,Nagpur,Vi,1.57,19.82,98.27,59.2,3.44
2024-03,Maharashtra,Nagpur,BSNL,2.88,8.08,96.28,52.1,0.82
2024-03,Maharashtra,Nagpur,MTNL,2.58,10.65,96.77,50.5,4.29
2024-03,Maharashtra,Nashik,Jio,0.99,26.64,99.23,41.9,1.43
2024-03,Maharashtra,Nashik,Airtel,0.89,31.93,99.56,55.2,0.97
2024-03,Maharashtra,Nashik,Vi,1.41,17.35,97.89,68.0,2.2
2024-03,Maharashtra,Nashik,BSNL,2.97,10.41,96.53,35.5,4.06
2024-03,Maharashtra,Nashik,MTNL,2.56,9.82,97.04,49.4,2.01
2024-03,Maharashtra,Aurangabad,Jio,1.04,26.67,99.45,74.9,3.11
2024-03,Maharashtra,Aurangabad,Airtel,0.59,32.26,99.35,37.9,1.29
2024-03,Maharashtra,Aurangabad,Vi,1.36,18.78,98.21,78.8,1.47
2024-03,Maharashtra,Aurangabad,BSNL,2.72,6.59,96.76,42.9,4.66
2024-03,Maharashtra,Aurangabad,MTNL,2.83,7.22,96.67,38.2,1.75
2024-03,Maharashtra,Solapur,Jio,0.86,28.5,99.35,36.1,1.84
2024-03,Maharashtra,Solapur,Airtel,0.86,30.9,99.38,35.1,1.39
2024-03,Maharashtra,Solapur,Vi,1.68,19.54,97.95,44.9,1.19
2024-03,Maharashtra,Solapur,BSNL,2.63,8.93,96.42,32.4,1.02
2024-03,Maharashtra,Solapur,MTNL,2.71,8.36,97.04,31.6,1.6
2024-03,Maharashtra,Amravati,Jio,1.11,28.86,98.97,53.0,1.89
2024-03,Maharashtra,Amravati,Airtel,0.94,30.39,99.65,48.7,3.8
2024-03,Maharashtra,Amravati,Vi,1.62,16.89,98.33,34.0,1.36
2024-03,Maharashtra,Amravati,BSNL,2.91,10.92,96.39,77.9,2.46
2024-03,Maharashtra,Amravati,MTNL,2.8,9.65,96.62,72.8,0.82
2024-03,Maharashtra,Kolhapur,Jio,1.01,30.15,99.4,59.3,1.63
2024-03,Maharashtra,Kolhapur,Airtel,0.82,33.15,99.63,29.6,2.59
2024-03,Maharashtra,Kolhapur,Vi,1.4,18.14,97.91,33.0,3.96
2024-03,Maharashtra,Kolhapur,BSNL,2.89,8.57,96.74,34.4,1.98
2024-03,Maharashtra,Kolhapur,MTNL,2.49,10.3,96.84,48.3,3.51
2024-03,Maharashtra,Thane,Jio,0.89,30.08,99.15,73.4,1.04
2024-03,Maharashtra,Thane,Airtel,0.56,33.28,99.33,47.3,3.63
2024-03,Maharashtra,Thane,Vi,1.33,16.22,98.06,73.7,2.53
2024-03,Maharashtra,Thane,BSNL,2.94,7.04,96.48,48.8,1.56
2024-03,Maharashtra,Thane,MTNL,2.4,8.75,96.52,30.0,3.79
2024-03,Maharashtra,Navi Mumbai,Jio,0.99,27.56,99.23,69.8,4.28
2024-03,Maharashtra,Navi Mumbai,Airtel,0.89,30.62,99.2,37.5,3.52
2024-03,Maharashtra,Navi Mumbai,Vi,1.35,18.32,98.3,73.5,4.27
2024-03,Maharashtra,Navi Mumbai,BSNL,2.67,10.55,96.61,57.1,1.61
2024-03,Maharashtra,Navi Mumbai,MTNL,2.86,7.09,96.55,29.2,3.62
2024-03,Karnataka,Bengaluru,Jio,0.97,30.72,99.11,40.9,3.51
2024-03,Karnataka,Bengaluru,Airtel,0.6,32.32,99.11,55.5,4.03
2024-03,Karnataka,Bengaluru,Vi,1.32,17.54,97.88,56.9,3.04
2024-03,Karnataka,Bengaluru,BSNL,3.1,10.85,96.79,26.4,2.99
2024-03,Karnataka,Bengaluru,MTNL,2.77,10.29,97.04,46.5,2.42
2024-03,Karnataka,Mysuru,Jio,0.62,26.08,99.32,48.3,3.47
2024-03,Karnataka,Mysuru,Airtel,0.64,34.32,99.64,59.7,1.75
